FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
0,0,Abramów,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
1,1,Adamowice,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
2,2,Adamowice,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
3,3,Adamowice,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
4,4,Adamowice,83,Śląskie,0.15,0.15,0.1,0.15,0.1
5,5,Adamów,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
6,6,Adamów,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
7,7,Adamów,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
8,8,Adamów,83,Śląskie,0.15,0.15,0.1,0.15,0.1
9,9,Adamów,84,Świętokrzyskie,0.15,0.15,0.1,0.15,0.1
10,10,Adamów,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
11,11,Adamówka,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
12,12,Adamówka,80,Podkarpackie,0.15,0.15,0.1,0.15,0.1
13,13,Albigowa,80,Podkarpackie,0.15,0.15,0.1,0.15,0.1
14,14,Aleksandrowice,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
15,15,Aleksandrowice,72,Dolnośląskie,0.15,0.15,0.1,0.15,0.1
16,16,Aleksandrów,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
17,17,Aleksandrów,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
18,18,Aleksandrów,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
19,19,Aleksandrów,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
20,20,Aleksandrów,84,Świętokrzyskie,0.15,0.15,0.1,0.15,0.1
21,21,Aleksandrów,83,Śląskie,0.15,0.15,0.1,0.15,0.1
22,22,Aleksandrów,79,Opolskie,0.15,0.15,0.1,0.15,0.1
23,23,Aleksandrów Kujawski,73,Kujawsko-pomorskie,0.15,0.15,0.1,0.15,0.1
24,24,Aleksandrów Łódzki,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
25,25,Alwernia,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
26,26,Andrespol,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
27,27,Andrychów,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
28,28,Andrzejewo,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
29,29,Andrzejewo,81,Podlaskie,0.15,0.15,0.1,0.15,0.1
30,30,Andrzejewo,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
31,31,Annopol,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
32,32,Annopol,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
33,33,Annopol,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
34,34,Augustów,72,Dolnośląskie,0.15,0.15,0.1,0.15,0.1
35,35,Augustów,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
36,36,Augustów,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
37,37,Augustów,81,Podlaskie,0.15,0.15,0.1,0.15,0.1
38,38,Babiak,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
39,39,Babiak,85,Warmińsko-mazurskie,0.15,0.15,0.1,0.15,0.1
40,40,Babica,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
41,41,Babica,80,Podkarpackie,0.15,0.15,0.1,0.15,0.1
42,42,Babice,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
43,43,Babice,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
44,44,Babice,79,Opolskie,0.15,0.15,0.1,0.15,0.1
45,45,Babice,80,Podkarpackie,0.15,0.15,0.1,0.15,0.1
46,46,Babice,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
47,47,Babice,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
48,48,Babimost,76,Lubuskie,0.15,0.15,0.1,0.15,0.1
49,49,Baborów,79,Opolskie,0.15,0.15,0.1,0.15,0.1
50,50,Baboszewo,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
51,51,Bachowice,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
52,52,Baczków,75,Lubelskie,0.15,0.15,0.1,0.15,0.1
53,53,Baczków,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
54,54,Baczyn,87,Zachodniopomorskie,0.15,0.15,0.1,0.15,0.1
55,55,Baczyn,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
56,56,Baczyna,76,Lubuskie,0.15,0.15,0.1,0.15,0.1
57,57,Baczyna,84,Świętokrzyskie,0.15,0.15,0.1,0.15,0.1
58,58,Bakałarzewo,81,Podlaskie,0.15,0.15,0.1,0.15,0.1
59,59,Balice,84,Świętokrzyskie,0.15,0.15,0.1,0.15,0.1
60,60,Balice,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
61,61,Baligród,80,Podkarpackie,0.15,0.15,0.1,0.15,0.1
62,62,Balin,73,Kujawsko-pomorskie,0.15,0.15,0.1,0.15,0.1
63,63,Balin,74,Łódzkie,0.15,0.15,0.1,0.15,0.1
64,64,Balin,77,Małopolskie,0.15,0.15,0.1,0.15,0.1
65,65,Banie,87,Zachodniopomorskie,0.15,0.15,0.1,0.15,0.1
66,66,Banie Mazurskie,85,Warmińsko-mazurskie,0.15,0.15,0.1,0.15,0.1
67,67,Banino,82,Pomorskie,0.15,0.15,0.1,0.15,0.1
68,68,Baniocha,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
69,69,Baranowo,86,Wielkopolskie,0.15,0.15,0.1,0.15,0.1
70,70,Baranowo,73,Kujawsko-pomorskie,0.15,0.15,0.1,0.15,0.1
71,71,Baranowo,78,Mazowieckie,0.15,0.15,0.1,0.15,0.1
