FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
0,0,Aabenraa,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
1,1,Aalborg,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
2,2,Aars,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
3,3,Albertslund,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
4,4,Allingåbro,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
5,5,Arden,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
6,6,Asnæs,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
7,7,Assens,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
8,8,Augustenborg,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
9,9,Auning,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
10,10,Ballerup,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
11,11,Beder,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
12,12,Billund,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
13,13,Birkerød,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
14,14,Bjerringbro,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
15,15,Bjæverskov,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
16,16,Bogense,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
17,17,Borup,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
18,18,Bramming,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
19,19,Brande,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
20,20,Brenderup,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
21,21,Broager,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
22,22,Brovst,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
23,23,Brædstrup,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
24,24,Brønderslev,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
25,25,Brørup,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
26,26,Børkop,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
27,27,Charlottenlund,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
28,28,Christians,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
29,29,Christiansfeld,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
30,30,Dianalund,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
31,31,Dragør,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
32,32,Dronninglund,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
33,33,Ebeltoft,82,Region Midtjylland,0.15,0.15,0.1,0.15,0.1
34,34,Egtved,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
35,35,Ejby,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
36,36,Ejby,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
37,37,Esbjerg,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
38,38,Espergærde,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
39,39,Faaborg,83,Region Syddanmark,0.15,0.15,0.1,0.15,0.1
40,40,Farsø,81,Region Nordjylland,0.15,0.15,0.1,0.15,0.1
41,41,Farum,84,Region Hovedstaden,0.15,0.15,0.1,0.15,0.1
42,42,Faxe,85,Region Sjælland,0.15,0.15,0.1,0.15,0.1
