,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
0,10000,Detská fakultná nemocnica,nan nan,Košice,Košice,040 01,,,,,,,48.7363959,21.2513748
1,10001,Detská fakultná nemocnica Košice,nan nan,Košice,Košice,040 11,,+421552354101,,,Yes,,48.7216422,21.2391504
2,10002,Detská fakultná nemocnica s poliklinikou Banská Bystrica,Námestie Ludvíka Svobodu 4,Banská Bystrica,Banská Bystrica,974 01,,+421 48 472 65 11,,,Yes,,48.7430887,19.1188485
3,10003,"Diagnostické, preventívne a výskumné centrum VÚSCH",Ondavská 8,Košice,Košice,040 11,,,,,No,,48.7214918,21.2411747
4,10004,Dolnooravská nemocnica s poliklinikou MUDr. L. N. Jégého Dolný Kubín,Nemocničná 1944/10,Dolný Kubín,Dolný Kubín,026 01,,,,,,,49.2152912,19.3011584
5,10005,Fakultná nemocnica Nitra,Špitálska 6,Nitra,Nitriansky kraj,949 01,,,,,,,48.2991474,18.0856026
6,10006,Fakultná nemocnica Trenčín,nan nan,Trenčín,Trenčín,911 01,,,,,Yes,,48.8838722,18.0272033
7,10007,Fakultná nemocnica Trnava,Andreja Žarnova 11,Trnava,Trnava,917 01,,,,,,,48.3699855,17.588124
8,10008,Fakultná nemocnica s poliklinikou F.D. Roosevelta,Námestie Ludvíka Svobodu 1,Banská Bystrica,Banská Bystrica,974 01,,,,,Yes,,48.7452816,19.1138999
9,10009,Fakultná nemocnica s poliklinikou J. A. Reimana Prešov,Jána Hollého 14,Prešov,Prešov,080 01,,,,,,,48.998577,21.2510251
10,10010,Fakultná nemocnica s poliklinikou Nové Zámky,Slovenská 11A,Nové Zámky,Nitriansky kraj,940 02,,,,,,,47.9932743,18.1497035
11,10011,"Fakultná nemocnica s poliklinikou Skalica, a. s.",nan nan,Skalica,Skalica,909 01,,,,,,,48.8422693,17.2281031
12,10012,Fakultná nemocnica s poliklinikou Žilina,nan nan,Žilina,Žilina,010 01,,,,,Yes,,49.2184185,18.7449224
13,10013,Geriatrické centrum sv. Lukáša,Strojárenská 13,Košice,Košice,040 01,,,,,,,48.7272892,21.2497062
14,10014,Hornooravská nemocnica s poliklinikou Trstená,nan nan,Trstená,Tvrdošín,028 01,,,,,,,49.3583495,19.6003184
15,10015,Kysucká nemocnica s poliklinikou Čadca,Palárikova 2311,Čadca,Čadca,022 01,,,,,Yes,,49.4383154,18.774607
16,10016,Lekárska služba prvej pomoci,nan nan,Košice,Košice,040 01,,,,,Yes,,48.7349378,21.253526
17,10017,"Letecká vojenská nemocnica, a.s.",Murgašova 1,Košice,Košice,040 01,,,,,,,48.7180591,21.2548636
18,10018,Liečebňa pre dlhodobo chorých Štiavnička,nan nan,Štiavnička,Ružomberok,034 01,,,,,,,49.0744005,19.3429235
