,USPS,ST,NAME,ZCTA5,LAT,LON
4804001,Alberta,AB,Acadia No. 34,T5B,52.6230367521367521,-113.8616760683760684
4805044,Alberta,AB,Acme,T5B,52.6230367521367521,-113.8616760683760684
4806021,Alberta,AB,Airdrie,T4B,51.2917,-114.0144
4813012,Alberta,AB,Alberta Beach,T0E,53.6767,-114.3500
4811805,Alberta,AB,Alexander 134,T5B,52.6230367521367521,-113.8616760683760684
4813811,Alberta,AB,Alexis 133,T5B,52.6230367521367521,-113.8616760683760684
4808034,Alberta,AB,Alix,T5B,52.6230367521367521,-113.8616760683760684
4807032,Alberta,AB,Alliance,T5B,52.6230367521367521,-113.8616760683760684
4816850,Alberta,AB,Allison Bay 219,T5B,52.6230367521367521,-113.8616760683760684
4807008,Alberta,AB,Amisk,T5B,52.6230367521367521,-113.8616760683760684
4810059,Alberta,AB,Andrew,T5B,52.6230367521367521,-113.8616760683760684
4811003,Alberta,AB,Argentia Beach,T5B,52.6230367521367521,-113.8616760683760684
4805011,Alberta,AB,Arrowwood,T5B,52.6230367521367521,-113.8616760683760684
4813048,Alberta,AB,Athabasca,T9S,54.7197,-113.2856
4813044,Alberta,AB,Athabasca County,T5B,52.6230367521367521,-113.8616760683760684
4815035,Alberta,AB,Banff,T1L,51.1781,-115.5719
4802023,Alberta,AB,Barnwell,T5B,52.6230367521367521,-113.8616760683760684
4802016,Alberta,AB,Barons,T5B,52.6230367521367521,-113.8616760683760684
4813019,Alberta,AB,Barrhead,T7N,54.1167,-114.4000
4813018,Alberta,AB,Barrhead County No. 11,T5B,52.6230367521367521,-113.8616760683760684
4810002,Alberta,AB,Bashaw,T5B,52.6230367521367521,-113.8616760683760684
4802039,Alberta,AB,Bassano,T0J,50.7833,-112.4667
4810009,Alberta,AB,Bawlf,T5B,52.6230367521367521,-113.8616760683760684
4811013,Alberta,AB,Beaumont,T4X,53.3572,-113.4147
4810016,Alberta,AB,Beaver County,T5B,52.6230367521367521,-113.8616760683760684
4812828,Alberta,AB,Beaver Lake 131,T5B,52.6230367521367521,-113.8616760683760684
4817841,Alberta,AB,Beaver Ranch 163,T5B,52.6230367521367521,-113.8616760683760684
4819009,Alberta,AB,Beaverlodge,T0H,55.2094,-119.4292
4806024,Alberta,AB,Beiseker,T5B,52.6230367521367521,-113.8616760683760684
4808026,Alberta,AB,Bentley,T0C,52.4667,-114.0500
4819072,Alberta,AB,Berwyn,T5B,52.6230367521367521,-113.8616760683760684
4811039,Alberta,AB,Betula Beach,T5B,52.6230367521367521,-113.8616760683760684
4809810,Alberta,AB,Big Horn 144A,T5B,52.6230367521367521,-113.8616760683760684
4817027,Alberta,AB,Big Lakes County,T5B,52.6230367521367521,-113.8616760683760684
4807021,Alberta,AB,Big Valley,T5B,52.6230367521367521,-113.8616760683760684
4815015,Alberta,AB,Bighorn No. 8,T5B,52.6230367521367521,-113.8616760683760684
4813013,Alberta,AB,Birch Cove,T5B,52.6230367521367521,-113.8616760683760684
4819049,Alberta,AB,Birch Hills County,T5B,52.6230367521367521,-113.8616760683760684
4808023,Alberta,AB,Birchcliff,T5B,52.6230367521367521,-113.8616760683760684
4810012,Alberta,AB,Bittern Lake,T5B,52.6230367521367521,-113.8616760683760684
4806011,Alberta,AB,Black Diamond,T0L,50.6881,-114.2333
4808029,Alberta,AB,Blackfalds,T0M,52.3833,-113.8000
4803802,Alberta,AB,Blood 148,T5B,52.6230367521367521,-113.8616760683760684
4811066,Alberta,AB,Bon Accord,T0A,53.8328,-113.4189
4813053,Alberta,AB,Bondiss,T5B,52.6230367521367521,-113.8616760683760684
