,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
24,24,Bethany Care Society — Bethany Airdrie,1 Main Street,Airdrie,AB,T4B 2C4,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.2917,-114.0144
113,113,Extendicare — Athabasca,1 Main Street,Athabasca,AB,T9S 1K4,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,54.7197,-113.2856
104,104,Dr. w. r. Keir - Barrhead Continuing Care Centre,1 Main Street,Barrhead,AB,T7N 1L2,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,54.1167,-114.4000
114,114,Extendicare — Bonnyville,1 Main Street,Bonnyville,AB,T9N 2E8,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,54.2667,-110.7500
162,162,Intercare Corporate Group Inc. — Chinook Care Centre,1 Main Street,Calgary,AB,T2V 4Y8,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
228,228,Retirement Concepts — Millrise Place,1 Main Street,Calgary,AB,T2Y 5B9,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
115,115,Extendicare — Cedars Villa,1 Main Street,Calgary,AB,T3C 0E7,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
128,128,Father Lacombe Care Society — Father Lacombe Care Centre,1 Main Street,Calgary,AB,T2X 2A3,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
118,118,Extendicare — Hillcrest,1 Main Street,Calgary,AB,T2N 1C1,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
60,60,Carewest — Signal Pointe,1 Main Street,Calgary,AB,T3H 4M3,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
229,229,Revera Inc. — Bow Crest Care Centre,1 Main Street,Calgary,AB,T3B 0C7,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
231,231,Revera Inc. — Mckenzie Towne Care Centre,1 Main Street,Calgary,AB,T2Z 4G4,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
129,129,Father Lacombe Care Society — Providence Care Centre,1 Main Street,Calgary,AB,T2X 0X2,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
54,54,Carewest — Garrison Green,1 Main Street,Calgary,AB,T3E 6Z5,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
233,233,Revera Inc. — Mount Royal Care Centre,1 Main Street,Calgary,AB,T2T 3C2,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
55,55,Carewest — George Boyack,1 Main Street,Calgary,AB,T2E 0A5,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
205,205,Park Place Seniors Living Inc. — Newport Harbour Care Centre,1 Main Street,Calgary,AB,T3K 6B4,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
203,203,Park Place Seniors Living Inc. — Generations,1 Main Street,Calgary,AB,T3N 1S3,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
8,8,Agecare — Walden Heights Seniors Community,1 Main Street,Calgary,AB,T2X 0V1,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
25,25,Bethany Care Society — Bethany Calgary,1 Main Street,Calgary,AB,T2N 1C6,,1-800-622-6232,Nursing and residential care facilities,Canadian Institute for Health Information,No,5,51.0500,-114.0667
