,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
0,10000,"""KUTNOWSKI SZPITAL SAMORZĄDOWY"" SPÓŁKA Z O.O.",nan nan,Kutno,Powiat Kutnowski,99-300,,,,,Yes,,52.2392953,19.371924
1,10001,"""Teresa"" Uzdrowiskowy Szpital Kardiologiczny",Plac Zdrojowy 9,Jedlina-Zdrój,Powiat Wałbrzyski,58-330,,,,,,,50.728534,16.3453272
2,10002,10 Wojskowy Szpital Kliniczny z Polikliniką,Powstańców Warszawy 5,Bydgoszcz,Bydgoszcz,85-023,,,,,,,53.1420664,18.011077
3,10003,105 Szpital Wojskowy,Żelazna 1,Żagań,Powiat Żagański,68-100,,,,,,,51.6123209,15.3327485
4,10004,105 Szpital Wojskowy z Przychodnią SPZOZ,Bolesława Domańskiego 2,Żary,Powiat Żarski,68-200,,,,,Yes,,51.6415875,15.1481984
5,10005,107 Szpital Wojskowy,nan nan,Wałcz,Powiat Wałecki,78-600,,+48 67 258 24 42; +48 261 47 28 80,,,,,53.2838447,16.4616404
6,10006,108 Szpital Wojskowy,Tadeusza Kościuszki 30,Ełk,Powiat Ełcki,19-300,,+48876219803,,,Yes,,53.8199983,22.3631121
7,10007,109 Szpital Wojskowy z przychodnią,nan nan,Szczecin,Szczecin,70-560,,,,,,,53.4430984,14.54263
8,10008,115 Szpital Wojskowy,Boczna 13,Hel,Powiat Pucki,84-150,,+48 58 690 42 60,,,,,54.6120893,18.7986812
9,10009,116 Szpital Wojskowy z Przychodnią,nan nan,Opole,Opole,45-068,,,,,,,50.6605317,17.8966954
10,10010,21 Wojskowy Szpital Uzdrowisko-Rehabilitacyjny,Generała Feliksa Rzewuskiego 8,Busko-Zdrój,Powiat Buski,28-100,,,,,,,50.4542961,20.7208577
11,10011,22 Wojskowy Szpital Uzrowiskowo-Rehabilitacyjny,Wojska Polskiego 5,Ciechocinek,Powiat Aleksandrowski,87-720,,,,,No,,52.8785707,18.8042155
12,10012,23. Wojskowy Szpital Uzdrowiskowo-Rehabilitacyjny,Jadwigi 2a,Lądek-Zdrój,Powiat Kłodzki,57-540,,,,,No,,50.3422994,16.8904087
13,10013,5 Wojskowy Szpital Kliniczny w Krakowie,Wrocławska 1-3,Kraków,Kraków,30-074,,,,,Yes,,50.0751372,19.9339294
14,10014,6 Szpital Wojskowy z Przychodnią,Szpitalna 2,Dęblin,Powiat Rycki,08-530,,261 518 530,,,,,51.5544396,21.8561291
15,10015,7 Szpital Marynarki Wojennej,nan nan,Gdańsk,Gdańsk,80-307,,+48 58 552 63 18,,,,,54.391905,18.5650018
16,10016,Angelius,nan nan,Katowice,Katowice,40-022,,,,,,,50.2166537,18.9840343
17,10017,Apteka,Książęca 4,Bojszowy,Powiat Bieruńsko-Lędziński,43-220,,,,,,,50.0569879,19.0966361
18,10018,Arion ZOZ,nan nan,Tarnogród,Powiat Biłgorajski,23-420,,,,,,,50.3605341,22.7427566
19,10019,Arion ZOZ,Doktora Stanisława Pojaska nan,Biłgoraj,Powiat Biłgorajski,23-400,,,,,Yes,,50.5300021,22.7126673
20,10020,Beskidzkie Centrum Medyczne,Młodzieżowa 21,Bielsko-Biała,Bielsko-Biała,43-300,,+48 33 82 63 400,,,,,49.7852242,19.0311845
21,10021,Beskidzkie Centrum Onkologii im. Jana Pawła II,nan nan,Bielsko-Biała,Bielsko-Biała,43-300,,+48 33 498 4001,,,,,49.8237033,19.0566707
22,10022,Białostockie Centrum Onkologii im. Marii Skłodowskiej - Curie,nan nan,Białystok,Białystok,15-007,,,,,,,53.1354418,23.1677438
23,10023,Bieszczadzkie Wodne Ochotnicze Pogotowie Ratunkowe,nan nan,Solina,Powiat Leski,38-612,,,,,Yes,,49.382042,22.4483314
24,10024,Brzeskie Centrum Medyczne,Nysańska 4-6,Brzeg,Powiat Brzeski,49-300,,,,,,,50.8523726,17.4756819
25,10025,Budynek Szpitalny,Ogrodowa nan,Szubin,Powiat Nakielski,89-200,,,,,,,53.0078034,17.7299084
26,10026,Bydgoskie Centrum Diabetologii i Endokrynologii,nan nan,Bydgoszcz,Bydgoszcz,85-023,,,,,,,53.1056571,18.0592279
27,10027,Były Szpital w Górze,Ludwika Hirszfelda 8,Góra,Powiat Górowski,56-200,,,,,,,51.6653014,16.5402075
28,10028,CDT Medicus - Szpital,Leśna 8,Lubin,Powiat Lubiński,59-300,,,,,,,51.3833304,16.2033617
29,10029,CenterMed Sp. z o.o.,Feliksa Bocheńskiego 38a,Katowice,Katowice,40-022,,,,,,,50.2661648,18.9899633
30,10030,Centralny Szpital Kliniczny MON,Szaserów 128,Warszawa,Warszawa,04-083,,,,,,,52.2518166,21.0936436
31,10031,Centralny Szpital Kliniczny MSWiA,Wołoska 137,Warszawa,Warszawa,02-632,,,,,,,52.1994168,20.997354
32,10032,"Centrum Ginekologii, Położnictwa i Neonatologii w Opolu",Władysława Reymonta 8,Opole,Opole,45-068,,+48 77 454 54 01,,,,,50.6668027,17.9276177
33,10033,"Centrum Ginekologii, Położnictwa i Neonatologii w Opolu",nan nan,Opole,Opole,45-068,,,,,,,50.6672094,17.9287324
34,10034,Centrum Leczenia Chorób Płuc - oddział dziecięcy,nan nan,Łódź,Łódź,90-132,,,,,,,51.8357575,19.4829462
35,10035,Centrum Leczenia Oparzeń,nan nan,Siemianowice Śląskie,Siemianowice Śląskie,41-100,,,,,,,50.3051211,19.0285062
36,10036,Centrum Medyczne BCM,nan nan,Wyszogród,Powiat Płocki,09-450,,,,,No,,52.3882716,20.1885503
37,10037,Centrum Medyczne Grupa Zdrowie - Zakład Opiekuńczo Leczniczy dla osób z zaburzeniami psychicznymi,nan nan,Raciąż (Gmina),Powiat Płoński,09-140,,+48 22 749 10 70,,,,,52.8188985,20.0425421
38,10038,Centrum Medyczne Karpacz,nan nan,Karpacz,Powiat Jeleniogórski,58-540,,+48 883 358 135,,,,,50.7813504,15.7407475
39,10039,Centrum Medyczne Promed,nan nan,Pabianice,Powiat Pabianicki,95-200,,,,,,,51.6594022,19.3531108
40,10040,Centrum Medyczne Szpital św. Rodziny,Stanisława Wigury 19,Łódź,Łódź,90-318,,+48 42 2549681,,,,,51.7562587,19.4635888
41,10041,Centrum Medyczne w Łańcucie,nan nan,Łańcut,Powiat Łańcucki,37-100,,,,,Yes,,50.0672027,22.2329009
42,10042,Centrum Onkologii,nan nan,Gliwice,Gliwice,44-100,,,,,,,50.3027415,18.6615338
43,10043,Centrum Onkologii,Wilhelma Konrada Roentgena 5,Warszawa,Warszawa,02-781,,,,,,,52.1472241,21.0354016
44,10044,Centrum Onkologii,nan nan,Bydgoszcz,Bydgoszcz,85-023,,,,,,,53.1457609,18.1124637
45,10045,Centrum Onkologii Instytut imienia Marii Skłodowskiej,Garncarska 11,Kraków,Kraków,31-141,,,,,,,50.0617535,19.9273596
46,10046,Centrum Opieki Medycznej,nan nan,Jarosław,Powiat Jarosławski,37-500,,,,,,,50.0136554,22.6933452
